奥特曼里令人怀念/感动的BGM~〖新生の章〗,怀旧;思念;影视原声,2485684,38862
我念念不忘的那几首冒险岛BGM,轻音乐;怀旧;游戏,56799,878
BIGBANG 热门50单曲,韩语;流行;怀旧,4329314,80807
【精选】宫崎骏吉卜力单曲60首,ACG;怀旧;感动,3765459,12万
给了火影灵魂的人高梨康治,ACG;经典;怀旧,197339,6069
火影忍者 角色专属、经典战役、感人场面BGM,日语;怀旧;影视原声,1050834,21840
橙光游戏EXO熟悉感超强,怀旧;游戏,652880,13164
初恋这件小事,小语种;清新;怀旧,21687,383
初代到迪迦奥特曼主题曲及高燃精选背景音乐,怀旧;感动;兴奋,306371,4732
B站十周年 曾经那些血洗整个B站的神曲,ACG;怀旧;日语,4421,181
回忆杀！！|| 经典日本动漫/特摄插曲,日语;怀旧;ACG,70596,1307
彩虹岛/冒险岛-音乐全集/ 音乐BGM,游戏;怀旧;ACG,92898,2675
IU 李知恩妹子的专属歌单,流行;怀旧;韩语,664300,6669
永远的木村拓哉,日语;流行;怀旧,75258,1576
假面骑士black rx处刑曲,日语;感动;怀旧,96439,1201
平成HIT avex 宝藏歌单,日语;流行;怀旧,213971,7649
韩国二代团（2.5代团）那些青春里的歌声,韩语;怀旧;90后,28806,375
昭和~ 不止是演歌哦 (*/ω＼*),日语;怀旧;经典,562693,17967
献给曾经充满幻想的自己『日漫』,日语;怀旧;ACG,43300,92
【逝世30年】缅怀美空云雀,日语;民谣;怀旧,45081,736
平成假面骑士变身音加歌曲和OP,日语;怀旧;ACG,13211,133
每听必哭的韩团初一位歌曲,流行;韩语;怀旧,509000,9068
那些年韩国女团的大势,韩语;流行;怀旧,1637634,18642
初代到泰迦历代奥特曼主题曲,日语;怀旧;影视原声,1400955,15138
值得单曲循环的印度歌曲,小语种;怀旧,159728,1610
假面骑士平成令和op（包括Amazons或者外传,影视原声;日语;怀旧,85657,2132
【日系怀旧】让时光奏响名为平成30年的乐章,日语;流行;怀旧,553575,21359
星际牛仔原声全收录 OST,酒吧;ACG;怀旧,625093,22173
偶像女团、如果奇迹有颜色、那一定是彩色！,日语;流行;怀旧,110601,3187
樱桃小丸子[背景音乐],日语;轻音乐;怀旧,4912,97
美少女战士变身/登场/必杀曲(旧版+Crystal),日语;怀旧;ACG,66749,912
感谢曾经遇见你 温暖了我的回忆,日语;怀旧;思念,219633,6423
海贼王OP 22首 ED 18首 正序合集,日语;怀旧;ACG,3123272,46190
『十年一梦』2009年全年动画音乐回顾,日语;怀旧;ACG,539501,17753
昭和最后十年的日本歌坛——歌姬争霸的时代,日语;怀旧;经典,900146,37585
【家庭教师】角色歌/最全<看简介>,日语;怀旧;兴奋,10498,239
萝莉与蒸汽波,怀旧;电子,2178,63
FC魂斗罗二代（超级魂斗罗）整理歌单,电子;怀旧;游戏,33699,407
【家庭教师】角色歌按顺序全收录（看介绍）,怀旧;ACG;日语,24157,1070
Carole & Tuesday·每一集都是一首老歌·,欧美;怀旧;经典,5458,233
平成30年间每年度热曲,日语;怀旧,1762,121
Yana Bir Xahar .另一城,怀旧;浪漫;治愈,2875,48
『TYPE-MOON｜Fate系列』动画音乐精选,日语;怀旧;伤感,2191,41
约翰·列侬私人点唱机中的41首歌曲,欧美;经典;怀旧,56375,1006
你好旧时光,校园;怀旧;感动,18226,231
i wanna be 优&散,怀旧;游戏,1531,63
【民谣】民谣里的故事再无她！,民谣;夜晚;怀旧,2989,23
花店不开了,民谣;怀旧;伤感,5097,207
隔壁老樊，解忧歌曲,民谣;怀旧;治愈,1472,39
波普艺术之父Andy Warhol的传奇派对,摇滚;怀旧,1603,119
北京BluesDJ们喜爱和推荐的布鲁斯歌单,欧美;蓝调;怀旧,1514,121
『奥拉星手游』剧情bgm,怀旧;90后;00后,30217,947
泰国民歌*泰国乡村歌曲*泰国土味 老歌,小语种;世界音乐;怀旧,74414,1767
英语听力||广播剧《哈姆雷特》,欧美;古典;怀旧,4454,295
片寄凉太推荐音乐小合集｜更新中,日语;怀旧,1258,81
被囚禁的掌心三部曲,怀旧;思念,2489,69
蜜汁炖鱿鱼-亲爱的热爱的bgm,影视原声;怀旧,1153,7
『东邻西厢』,华语;怀旧;古风,1267,105
冥想，安静，沉思,古典;怀旧;安静,38815,659
Ming.明的作词作品,华语;古风;怀旧,1111,49
韩国经典老歌儿,韩语;流行;怀旧,1060,15
艾尔肯 阿卜杜拉,流行;驾车;怀旧,2044,29
烟嗓翻唱,流行;怀旧;世界音乐,18743,234
皇后乐队【经典传奇】,欧美;摇滚;怀旧,1380,28
张火丁京剧程派唱腔选,民族;怀旧;经典,38000,1264
布鲁斯经典 blues favor,欧美;爵士;怀旧,914,77
别去迎合冷漠 你也很重要,怀旧;流行;欧美,721,36
《惊奇队长》电影〖原声收录】＆90年代金曲,欧美;怀旧;摇滚,151286,1339
CAROLE & TUESDAY 各集标题致敬曲目,欧美;经典;ACG,565,24
60s&70s Goldmine | 摇滚黄金年代,欧美;摇滚;怀旧,1485,27
毕业季歌曲,怀旧;经典;校园,5689,71
不要偷听我的歌呦,怀旧;兴奋;旅行,712,26
Bloodstained Ritual of the Night OST,世界音乐;钢琴;怀旧,947,40
Dota！为Ti9，祭逝去的热爱与青春,伤感;怀旧;游戏,931,5
关于爱你这件事，就到此为止吧,华语;孤独;怀旧,12808,279
历史同人,华语;古风;怀旧,834,116
『狮子王』真人版 电影原声,欧美;怀旧;影视原声,380,17
Eminem经典freestyle合集Vol.5,欧美;说唱;怀旧,1376,60
欧美经典歌曲大全【经典英文老歌怀旧】,欧美;怀旧;经典,2321,63
ZERO ONE,日语;怀旧;00后,3640,8
小咪 薛之谦 隔壁老樊,孤独;怀旧;夜晚,502,19
【古典国家地理】奥地利,古典;怀旧;浪漫,9280,180
经典华语怀旧老歌,流行;怀旧;华语,12287,384
欧美流行乐入门歌曲,欧美;流行;怀旧,443,46
Westlife 20 Tour西城男孩20周年北京演唱会,欧美;怀旧;流行,376,11
从此之后只爱民谣,民谣;怀旧;孤独,502,538
词牌集‖苏幕遮·浣溪沙·定风波,午休;古风;怀旧,2556,102
【精选】『Avicii早期精品』,电子;怀旧,317,22
经典俄语老歌-Lube(柳拜乐队),古典;怀旧,1225,22
日式古风纯音：吉永小百合/鹤/春雪,轻音乐;夜晚;怀旧,443,18
氟西汀终究还是没了,夜晚;怀旧;伤感,2291,19
21世纪美剧观看不完全指南,欧美;怀旧;影视原声,42116,1197
红颜旧伴奏,古风;怀旧;器乐,1170,16
冷 门 l o f i,怀旧;放松;安静,431,23
李小龍經典電影合集（BRUCE LEE）,怀旧;经典,784,17
隔壁老樊,怀旧;华语,477,19
（京剧曲牌）夜深沉各种版本,古风;怀旧;民族,981,24
古风戏腔,古风;怀旧;器乐,159,7
Synthwave | 复古浪潮 日落映着橘色的海,欧美;电子;怀旧,89450,1205
『好听的中文歌合集』,清晨;怀旧;放松,296,13
披头士乐队,欧美;摇滚;怀旧,152,5
童年动画怀旧国漫0095梦工厂风车动画城银河,00后;怀旧;儿童,3480,48
陈奕迅式情歌|请用心听，不要说话,粤语;华语;怀旧,7306,194
我会跟你走,怀旧;孤独,548,9
時光列車~中華上下五千年,古风;New Age;怀旧,128,11
尼尔机械纪元,怀旧;感动;治愈,326,21
「灵动优雅BGM」文华民国之漫游记｜八月,怀旧;散步;音乐剧,460,8
午时已到—表演开始,怀旧;游戏,238,12
精罗落泪,世界音乐;怀旧,1355,26
「如何假装懂音乐」坏蛋调频王硕＆储智勇,怀旧;经典;欧美,578,49
【内涵缎子-TV】组织当年熟悉的旋律！,怀旧;思念,1254,45
4amioi77,欧美;R&B/Soul;怀旧,632,53
人教版初中音乐书八年级下册（2013）,学习;怀旧;校园,2405,125
三体·地球往事,轻音乐;怀旧,296,17
《小飞象》电影〖原声收录】迪士尼经典动画,欧美;怀旧;影视原声,36362,234
「月光引力」电子|人声采样,电子;夜晚;怀旧,2367,51
不轻易放弃 这就是我的忍道,日语;怀旧;思念,161,7
王者荣耀,古风;学习;怀旧,477,9
接好｜专门为你打包的宫崎骏,日语;怀旧;影视原声,91,12
㊣蒸 汽 波㊣慢调jazz hip-hop㊣,爵士;蓝调;怀旧,187,13
小时姑娘,古风;怀旧,1787,78
日系纯音丨纯粹听觉系,学习;怀旧;轻音乐,114,11
〖乌兹别克歌手〗｛Janob Rasul｝,小语种;流行;民族,9898,131
DC PENNYWORTH | 潘尼沃斯/管家侠,欧美;怀旧;影视原声,2850,88
【内涵缎子】当年熟悉的旋律！,治愈;怀旧;思念,200,24
建国七十周年70首歌歌曲巡展,华语;怀旧;榜单,456,20
【时代】文艺复兴,古典;散步;怀旧,5282,139
DragonBoatSwingCamp2019|龙舟摇摆训练营,欧美;爵士;怀旧,897,76
青春在你眼里是怎样的？？,怀旧;清新;校园,96,11
【京都动画】京阿尼动画音乐精选,怀旧;治愈;感动,1750,47
黑胶放映室|重温《老友记》的友情岁月,欧美;怀旧;经典,15505,787
我去2000年 | 世纪末的摇滚梦,华语;摇滚;怀旧,909046,9065
喜羊羊与灰太狼,怀旧;快乐;儿童,98,8
《复联4 》电影〖原声收录】——全英雄,欧美;怀旧;影视原声,629776,8688
约翰·肯尼迪演讲 John F. Kennedy Speeches,欧美;怀旧;学习,616,44
【氛围】光影胶片里的古典旋律,古典;怀旧;感动,4160,90
永远的霉霉（vip专享）,欧美;乡村;怀旧,437806,12165
TFBOYS的歌,流行;怀旧;快乐,564722,6686
凤舞九天苏荷酒吧非主流QQ飞车慢摇DJ舞曲,欧美;电子;怀旧,371904,3124
白玉扎西2019,流行;民族;怀旧,467521,6160
《头号玩家》经典金曲,摇滚;金属;怀旧,351492,4212
【氛围】黑暗与魔幻,古典;夜晚;怀旧,4249,99
火影忍者BGM超燃悲壮回忆,日语;怀旧;影视原声,241494,1589
【时代】中世纪,古典;夜晚;怀旧,3350,106
葫芦丝名曲欣赏,民族;怀旧;思念,364709,3398
名侦探柯南经典BGM精选,怀旧;90后;经典,238142,4444
村上春树《海边的卡夫卡》原著所提音乐合集,怀旧;孤独,202917,6294
Unplugged不完全目录,摇滚;经典;怀旧,1808,120
捕捉音乐中的温柔瞬间,古典;夜晚;怀旧,3392,56
『翻唱』百首经典翻唱 每首都能单曲循环,华语;流行;怀旧,219713,2732
起来，饥寒交迫的奴隶！,欧美;日语;怀旧,199330,6603
清华大学自习室循环播放的六首歌,学习;怀旧;安静,162983,7638
过不去你的那个坎–伤感,孤独;伤感;怀旧,159,8
宝藏、杨乃文&王若琳&林二汶&陈珊妮,华语;怀旧;安静,212518,4479
中国十大古琴名曲,古风;怀旧;经典,177226,3838
古典音乐30天推曲挑战,怀旧;古典;榜单,172270,2984
葫芦娃（葫芦兄弟 葫芦小金刚）原声带,影视原声;80后;怀旧,152895,736
《数码宝贝tri》纪念歌单,日语;怀旧;90后,146007,1797
跨界音符,古典;怀旧;浪漫,3056,46
评论 10W＋ ／ 100W+ 歌曲,怀旧;伤感;感动,126704,1549
火影忍者悲伤BGM前十,伤感;孤独;怀旧,101428,1961
陈硕子说：我在凌晨3点醒来的夜里……,华语;民谣;怀旧,88026,649
周杰伦钢琴曲纯音乐,夜晚;怀旧;轻音乐,95855,1756
《泰坦尼克号》纯音乐,影视原声;怀旧;夜晚,83469,682
从前有个魔仙堡,90后;怀旧;华语,103684,1898
【古典精选系列】合唱与圣咏,古典;怀旧;感动,2884,96
【古典国家地理】梦入不列颠,古典;旅行;怀旧,2237,108
〔网易云热评〕中文10万+,流行;民谣;怀旧,122235,1486
人音版小学音乐书一年级上册。,学习;怀旧;校园,137,17
《龙猫》里的纯音乐,日语;怀旧;治愈,77610,1084
【氛围】神圣的古典乐,古典;怀旧;放松,2912,106
荒野大镖客：救赎 【2代在电台】,乡村;怀旧;影视原声,42586,764
嚣张,夜晚;怀旧;治愈,102365,1322
哆啦A梦催泪歌单,怀旧;治愈;思念,47702,837
最爱你的那十年,华语;流行;怀旧,37802,523
逆时针向,轻音乐;安静;怀旧,57983,1745
我喜欢的歌手【坂井泉水】,经典;日语;怀旧,40650,1439
经典意大利美声作品,古典;怀旧;小语种,48861,1856
【国歌】苏俄/苏联：国际歌(俄语版) 1918,小语种;世界音乐;怀旧,38071,277
拯救歌荒的小众私藏歌单,粤语;清新;怀旧,33415,1392
NBA2kol老音乐,怀旧;游戏,29188,533
鹅组精选冷门好歌,流行;怀旧;孤独,39978,1529
QQ飞车背景音乐-“琳琅天上” 回忆,怀旧;游戏;摇滚,50562,830
《QQ飞车》经典主题音乐合集,欧美;怀旧;游戏,25501,435
李代沫,华语;怀旧,23598,537
白宇应援曲,华语;怀旧;思念,18776,1201
QQ音速【青春记忆】,游戏;怀旧;经典,79584,1417
熊出没,华语;怀旧,32468,508
马三立 郭德纲 于谦 侯宝林 刘宝瑞 郭启儒,华语;快乐;怀旧,79387,993
我是江小白 动画原声带 1＆2,浪漫;治愈;ACG,18088,463
魔道祖师同人曲,怀旧;古风,18306,844
范宗沛+林海,轻音乐;怀旧;放松,17466,414
刺激战场_和平精英纯真原背景音乐,游戏;怀旧;蓝调,81508,836
不是每个恋曲都有美好回忆,怀旧;伤感;轻音乐,8243,650
明日方舟 火蓝之心关卡名彩蛋,摇滚;怀旧;游戏,55850,558
张穆庭,轻音乐;钢琴;怀旧,15983,305
谜桃,怀旧;孤独,8327,814
SARGANDAN 印度电影流浪者全部歌曲,小语种;世界音乐;怀旧,8402,99
英雄本色,轻音乐;怀旧;影视原声,14963,195
《托马斯和朋友》主题曲合集1984-2018,影视原声;儿童;怀旧,19259,102
易中天评书三国演义,怀旧;华语,36345,872
「银河护卫队」星爵尬舞歌单TOP10,影视原声;怀旧;流行,5464,88
[CF] 穿越火线 游戏原声带 背景音乐,怀旧;游戏;经典,11473,110
1000首经典、怀旧英文老歌,欧美;怀旧;经典,12329,247
音乐剧 || 猫 Cats,怀旧;影视原声;经典,6097,330
爱回家之开心速递OST,怀旧;治愈;伤感,4962,57
世界经典电影主题曲,怀旧;影视原声,3493,59
Asat-Kurban,小语种;民谣;怀旧,3077,39
BBB2019歌单 Blues Dance,欧美;蓝调;怀旧,3392,145
shmily,怀旧;孤独,5672,539
五月天just rock it 2019蓝/bule 香港DAY2,华语;怀旧;治愈,3304,83
李南北,民谣;怀旧;思念,2640,36
大悲咒,怀旧;90后;古典,1594,36
一个死要面子的狮子座歌单,孤独;快乐;怀旧,8675,232
默读／破云／镇魂,怀旧;伤感;思念,1729,88
我当阴阳先生的那几年 张二狗,怀旧;治愈,1901,37
唱古詩,怀旧;经典,4862,163
评论过十万热评歌曲↑,经典;世界音乐;民谣,1145,18
喜羊羊与灰太狼主题曲,华语;怀旧;影视原声,1258,14
99%,怀旧;治愈;孤独,1569,32
如何听爵士 How to listen to jazz,爵士;怀旧,1540,131
精挑细选,欧美;怀旧;流行,3623,158
网易云那些特别的评论区,经典;怀旧;感动,847,27
Fc雪人兄弟,游戏;怀旧,3631,73
花粥,怀旧;清新;伤感,17563,550
吉米克先生,游戏;怀旧,460,21
Chineseboombap,说唱;华语;怀旧,981,3
Harrow wonderland,欧美;摇滚;怀旧,317,11
全战三国（汉乐府人声）,怀旧;游戏,767,24
SPACE X 网易云音乐 | Swing Now,欧美;怀旧;运动,414,32
有一天你会明白.,夜晚;怀旧;散步,511,2
喜羊羊与灰太狼,华语;怀旧;影视原声,931,12
EXO橙光BGM,韩语;怀旧;欧美,1765,57
金在中翻唱碟Love Covers名曲目,怀旧;翻唱;日语,179,21
恨爱交加 影视,怀旧;影视原声;经典,964,16
carole & tuesday,怀旧,821,25
美剧六尺之下BGM,欧美;怀旧,733,34
富特文格勒贝九（网易全集）,古典;怀旧,359,42
记念,怀旧;伤感,35299,477
TV版「一起来飞车」背景音乐专属,怀旧;游戏;兴奋,364,8
Bommbap&G-funk&Hardcore,说唱;怀旧,191,7
【妖怪名单】动漫原声专属,怀旧;影视原声,125,5
By2,华语;怀旧;清新,150,6
bring me hope,欧美;流行;怀旧,98,10
Vlog配乐 / 听到的画面感 / 想剪进回忆录,怀旧;旅行;轻音乐,477,27
红石音乐,游戏;经典;怀旧,1086,47
◤VAPORWAVE｜｜蒸 汽 搬 运 工 ◢,酒吧;怀旧;放松,130,10
村上春树 《且听风吟》,散步;怀旧;感动,127,9
文 艺 复 兴,华语;怀旧,163,4
民国往事,怀旧,729,17
不怕新歌有韵味，就怕老歌带DJ,华语;怀旧,73,4
質bistro,爵士;酒吧;怀旧,76,6
unreasonable4,,65,3
初闻不知曲中意，再听已是曲终人,华语;怀旧;经典,101,7
《克苏鲁神话》英语有声读物,欧美;夜晚;怀旧,422,62
开往春天的地铁,怀旧;孤独;思念,82,2
80后经典老歌,华语;怀旧;80后,24089,329
oollllddddddddddddddddd,粤语;怀旧;00后,150,1
苏打绿,怀旧;治愈;安静,71,4
Synth-Pop合成器流行乐,流行;电子;怀旧,71,1
童年经典动画主题曲,怀旧;00后,51,1
归于茫茫人海.,怀旧,92,6
谢安琪 | 唯有别致可冠名,粤语;夜晚;怀旧,55,4
50首走心民谣,华语;民谣;怀旧,47,4
『好听的翻唱Cover歌曲』,清晨;怀旧;放松,204,13
林俊杰歌单那些喜欢到循环播放的热门歌单,华语;流行;怀旧,173,13
塞尔维亚收藏remove kebab Serbia strong,拉丁;小语种;怀旧,177,6
粤剧宗师: 一代名伶——红线女,粤语;民族;怀旧,910,26
不止喜欢,粤语;流行;怀旧,338,3
回忆华语丨汪苏泷 徐良 许嵩 陪伴我们的歌,华语;怀旧;经典,134,6
难收的覆水,华语;流行;怀旧,46,1
丢了一杯可乐,华语;夜晚;怀旧,557,1
10.5yolo,怀旧;伤感;安静,60,2
曾经的那个人还在联系吗,怀旧;浪漫;伤感,37,4
那些令人怀念的BGM【中】,流行;怀旧;经典,37,2
知秋一葉 Autumn,怀旧;感动,114,10
夜,夜晚;怀旧;思念,47,1
失去你,,31,1
心灵治愈所,伤感;孤独;怀旧,49,1
关于粤语,粤语;怀旧;KTV,85,1
你一定要“爱国”！,华语;思念;怀旧,40,1
『日系老歌』那些尘封已久的记忆,日语;流行;怀旧,53,2
刘代代的歌单,孤独;怀旧,166,4
